,county_x,state_name,lat,lng,population,county_state,density
1324,Lee,Illinois,41.7461,-89.3003,34058,Lee_IL,46.953237013345095
1325,Lumpkin,Georgia,34.5722,-84.0027,33931,Lumpkin_GA,119.27795549618588
1326,Monroe,Mississippi,33.8923,-88.4805,33928,Monroe_MS,44.398497716476705
1327,Lincoln,Oklahoma,35.703,-96.8809,33917,Lincoln_OK,35.41357779773216
1328,Marshall,Mississippi,34.7623,-89.5031,33899,Marshall_MS,47.993147678846995
1329,Botetourt,Virginia,37.5571,-79.8124,33875,Botetourt_VA,62.42398555264807
1330,Wexford,Michigan,44.3383,-85.5785,33868,Wexford_MI,59.89142159896727
1331,Harvey,Kansas,38.0432,-97.4272,33823,Harvey_KS,62.71299575399106
1332,Halifax,Virginia,36.7669,-78.9366,33811,Halifax_VA,41.268155742707194
1333,Pulaski,Virginia,37.0636,-80.7144,33771,Pulaski_VA,105.3467261440559
1334,Christian,Illinois,39.5458,-89.2773,33684,Christian_IL,47.50514766028263
1335,Marion,Iowa,41.3344,-93.0994,33551,Marion_IA,60.538424063080775
1336,Morton,North Dakota,46.7161,-101.2811,33479,Morton_ND,17.380221879591126
1337,Daviess,Indiana,38.7024,-87.072,33442,Daviess_IN,77.65290484372822
1338,Caroline,Maryland,38.8717,-75.8316,33406,Caroline_MD,104.34809770725307
1339,Petersburg,Virginia,37.2043,-77.3913,33365,Petersburg_VA,1458.2604895104896
1340,Lee,Georgia,31.7796,-84.1412,33337,Lee_GA,93.70379739719482
1341,Accomack,Virginia,37.7644,-75.6334,33326,Accomack_VA,73.20534223706177
1342,Jefferson,Washington,47.7486,-123.5964,33313,Jefferson_WA,18.362059937273663
1343,Rhea,Tennessee,35.6087,-84.9244,33299,Rhea_TN,105.39659429005508
1344,Fulton,Illinois,40.4728,-90.2075,33259,Fulton_IL,38.422171391603705
1345,Transylvania,North Carolina,35.2021,-82.7982,33243,Transylvania_NC,87.85380163323555
1346,Jasper,Indiana,41.023,-87.1161,33198,Jasper_IN,59.2959079786379
1347,Lawrence,Alabama,34.5217,-87.311,33182,Lawrence_AL,47.8554328074072
1348,Lee,Iowa,40.642,-91.4793,33175,Lee_IA,64.11990954599045
1349,Hot Spring,Arkansas,34.3177,-92.9461,33142,Hot Spring_AR,53.895565348901506
1350,Howard,Texas,32.3062,-101.4356,33127,Howard_TX,36.69199415178769
1351,Seneca,New York,42.7811,-76.8238,33125,Seneca_NY,101.95130959342586
1352,Stark,North Dakota,46.8107,-102.6551,33116,Stark_ND,24.747414360016737
1353,Jefferson,Indiana,38.7858,-85.4386,33074,Jefferson_IN,91.52392284915737
1354,Bureau,Illinois,41.4041,-89.5287,33027,Bureau_IL,38.025006907985635
1355,Gibson,Indiana,38.3119,-87.5846,32986,Gibson_IN,67.4863946970007
1356,Lafayette,Missouri,39.0655,-93.7855,32974,Lafayette_MO,52.397069806613594
1357,Clinton,Indiana,40.3017,-86.4751,32967,Clinton_IN,81.37990619600099
1358,Panola,Mississippi,34.3639,-89.9506,32965,Panola_MS,48.18035662087109
1359,Weakley,Tennessee,36.2983,-88.7178,32959,Weakley_TN,56.80725279649769
1360,Pike,Alabama,31.8027,-85.9409,32953,Pike_AL,49.10808756687481
1361,Jasper,Texas,30.744,-94.0251,32807,Jasper_TX,34.997866439086835
1362,Greenbrier,West Virginia,37.9469,-80.453,32688,Greenbrier_WV,32.00752012220199
1363,Morgan,Illinois,39.7156,-90.2015,32621,Morgan_IL,57.3545959631479
1364,Dorchester,Maryland,38.4829,-76.0126,32612,Dorchester_MD,58.492664203465225
1365,Jackson,Ohio,39.0196,-82.6184,32588,Jackson_OH,77.53878366803085
1366,Henry,Tennessee,36.3318,-88.3013,32345,Henry_TN,57.58617006124484
1367,Hale,Texas,34.0705,-101.8269,32247,Hale_TX,32.09774548350172
1368,Jefferson,Idaho,43.8201,-112.3113,32234,Jefferson_ID,29.435292398728862
1369,Claiborne,Tennessee,36.4859,-83.6604,32221,Claiborne_TN,74.19406834300452
1370,Chester,South Carolina,34.692,-81.1595,32177,Chester_SC,55.42789223454834
1371,Evangeline,Louisiana,30.7289,-92.4059,32162,Evangeline_LA,48.417059328285184
1372,Lyon,Kansas,38.4562,-96.1526,32145,Lyon_KS,37.77897916250426
1373,Polk,Missouri,37.6165,-93.4005,32109,Polk_MO,50.39077212806026
1374,Jefferson Davis,Louisiana,30.2677,-92.8141,32083,Jefferson Davis_LA,49.18367034078889
1375,Lake,Montana,47.6459,-114.0894,32073,Lake_MT,21.471176954952906
1376,Franklin,Alabama,34.4417,-87.8437,31978,Franklin_AL,50.308350638726324
1377,Gilmer,Georgia,34.6912,-84.4556,31976,Gilmer_GA,74.93965173779559
1378,Juneau,Alaska,58.4546,-134.1733,31969,Juneau_AK,11.76771562243482
1379,Logan,West Virginia,37.8313,-81.9354,31826,Logan_WV,70.06891085621189
1380,Marshall,Kentucky,36.8835,-88.3294,31728,Marshall_KY,104.06376070058054
1381,Malheur,Oregon,43.1934,-117.6232,31701,Malheur_OR,3.206302359946152
1382,Stone,Missouri,36.7469,-93.456,31697,Stone_MO,68.42752903587927
1383,Sheridan,Wyoming,44.79,-106.8792,31585,Sheridan_WY,12.517239192809473
1384,Caroline,Virginia,38.0267,-77.3472,31541,Caroline_VA,59.229700292946745
1385,Coos,New Hampshire,44.6896,-71.3056,31386,Coos_NH,17.432889540599536
1386,Amherst,Virginia,37.6048,-79.1452,31385,Amherst_VA,66.04865524643293
1387,Delta,Colorado,38.8614,-107.8629,31353,Delta_CO,27.451821628389563
1388,Pontotoc,Mississippi,34.2254,-89.0374,31312,Pontotoc_MS,62.957675681109876
1389,Titus,Texas,33.2166,-94.9657,31284,Titus_TX,76.2020753154382
1390,Washington,Maine,45.0307,-67.6287,31261,Washington_ME,12.171011648912975
1391,Huron,Michigan,43.8333,-83.019,31258,Huron_MI,37.36670970209917
1392,Lassen,California,40.6736,-120.5943,31177,Lassen_CA,6.8411570962440225
1393,Montgomery,Kansas,37.1925,-95.7429,31143,Montgomery_KS,48.26875387476751
1394,Clare,Michigan,43.9879,-84.8478,31109,Clare_MI,54.88532110091744
1395,Powhatan,Virginia,37.5502,-77.9152,31074,Powhatan_VA,118.92988364972445
1396,Clarendon,South Carolina,33.6658,-80.2164,31037,Clarendon_SC,51.11411208642809
1397,Adams,Nebraska,40.5245,-98.5012,31034,Adams_NE,55.08244440105785
1398,Bee,Texas,28.4174,-97.7412,31000,Bee_TX,35.221669279887294
1399,Greene,Indiana,39.0364,-86.9621,30954,Greene_IN,57.13916526683034
1400,Vernon,Wisconsin,43.5939,-90.8344,30915,Vernon_WI,38.89315233937625
1401,Madison,Georgia,34.1278,-83.209,30914,Madison_GA,108.89812596871919
1402,Polk,Minnesota,47.7739,-96.4019,30905,Polk_MN,15.684871369336724
1403,Wabash,Indiana,40.8457,-85.794,30901,Wabash_IN,74.79003799888666
